"","seed","up_fdr","down_fdr","up_complement_OR","up_complement_P","down_synGO_OR","down_synGO_P"
"74","ANTXR1",3327,4601,1.58517773994242,0.246315404767628,3.76789975557315,1.04377797710154e-84
"75","CKAP2L",398,214,6.75196784021623,0.00397798196752453,2.59288330799829,0.000190754184199546
"76","C15orf40",765,519,0.795178615474589,1,3.33071848841352,3.6145559090122e-14
"77","FAM103A1",4085,3111,0.264538808241762,0.0544530552366198,1.98972375984924,1.48418156181311e-16
"78","APLF",2635,2791,0.21342403628264,0.122163636462576,5.52096347890225,1.24362715322832e-118
"79","BOLA2B",1184,318,0,0.264400326382886,2.3074207912844,0.000144653592807915
"80","RGPD8",1563,1172,0.376481179804013,0.517278402323633,1.96939738675198,5.87340551921926e-08
"81","HIC2",4441,4170,0.504342102855449,0.223194896729014,1.23784249023762,0.00901041232658995
"82","LUZP1",4817,4791,0.33346854570675,0.0714730879268664,1.09902920121662,0.240028360591284
"83","HEXDC",1972,2430,0.60254755470559,0.769220926672541,3.36288850140499,1.33243608651015e-48
"84","BCRP2",2,0,0,1,0,1
"85","DRD5",3501,3060,0.317066394547735,0.113716659912948,0.936897950033205,0.558802323381179
"86","BUB1",1936,1241,8.41551124638823,3.09146147165438e-09,2.33292384748487,5.49295288486023e-13
"87","SPNS1",4052,3600,0.562812501597825,0.394054960333135,1.55404865071875,9.50069897943422e-08
"88","LRRC45",2915,1992,0.391261001787836,0.227037687750586,1.95098731194988,2.36997826056559e-11
"89","CHRNA5",1,0,0,1,0,1
"90","STRA13",2071,1145,0,0.0467650913570463,1.34448458784426,0.0321007094037369
"91","AGPAT2",2359,1832,1.04222671348308,0.792017771736047,1.47893509969214,0.000365716297332029
"92","ASPSCR1",4031,3524,0.413955522778735,0.197908366419264,2.43355186755766,1.12849567539467e-30
"93","FASN",4665,4638,0.474897836731048,0.225676343196799,0.966671283330807,0.712054524346109
"94","CNBP",4796,4178,5.83908517241825,3.12490457545744e-08,3.0313089910344,1.08187432223325e-54
"95","MT1E",2361,2341,8.22773761469536,1.03421219590362e-09,4.97984070833404,2.29625488135322e-92
"96","DUS1L",3860,2967,0.596466253107834,0.393093451087039,1.77080436186787,5.18575730222373e-11
"97","GPS1",4551,3623,0.62834372480957,0.419829044501173,1.06972538582787,0.441021244428517
"98","RFNG",4263,4133,0.53014084179342,0.298200293598863,2.06309872994139,5.26798200213234e-22
"99","DCXR",3116,2740,1.70943183314577,0.158558865550697,4.1638994782307,1.00367173113708e-76
"100","ZNF32",3658,2568,0.146880681281518,0.0244807153750268,3.09107566109144,1.08382887658394e-42
"1","ELOVL6",3750,3074,0.292575935051021,0.0790210914559433,0.988648903566365,0.961213687264009
"2","KRT83",384,251,0,1,1.83240452488478,0.0225645933001922
"3","PFKFB3",648,491,9.20053536688538,8.62683925285254e-06,1.83421750943684,0.00164162006349276
"4","TMC7",2996,3630,2.37588854618481,0.0255197822319186,4.47007544304964,7.52737111691058e-100
"5","ARL6IP1",3532,2887,0.482830380427204,0.266527599549473,1.01461271333114,0.880807319282532
"6","SERPINB9",926,857,7.35975470543683,1.49831312327883e-05,1.45009771883403,0.0172421095410118
"7","SMAGP",17,31,0,1,0.784340734977791,1
"8","CDH2",2108,1610,0.559528839354023,0.578664156637708,0.790562880779477,0.103687398583326
"9","EMB",3364,2938,0.897652573102458,1,2.43341494615254,2.38774766425285e-27
"10","DLGAP1",5586,5469,0.486608304922962,0.136810958894503,0.868876294497869,0.0827586458545469
"11","STAT2",1142,309,2.91851165926848,0.0372980875123787,3.28190810549617,5.04957186554437e-09
"12","NUDCD2",4469,4704,1.2977947275755,0.538947638556869,3.23992027151809,9.03901503751851e-66
"13","IRF2BP1",3987,3770,0.272277845405107,0.0543294826676467,1.24362993303169,0.0109536115783739
"14","HSPA4",4078,3344,0,0.0011146088965072,1.40031526445564,0.000115814516926407
"15","SCRT1",3917,4910,0.752814994141412,0.67097958623442,1.25093548630652,0.00382624424612985
"16","COMMD5",2811,1563,0,0.0121995234239976,2.67861350222861,8.96628477001208e-22
"17","SGCD",2638,3021,1.18293684107534,0.614971699249767,1.94911502101254,3.5482491987704e-15
"18","GTSF1",91,0,50.0664716837793,7.8680758930002e-09,0,1
"19","DPY19L2P2",4065,3304,0.409362246707531,0.141262340881369,1.03919087619719,0.671466340567385
"20","ZNF16",37,14,0,1,1.81116371373621,0.441604509719293
"21","ARMC10",3183,2492,0.172517282796753,0.0562314646786464,2.3340426894229,6.76154295866533e-22
"22","RNF34",2435,786,0,0.0304064847833268,1.55624273456934,0.00572944169556388
"23","ACYP2",2567,2633,0.693286417978436,0.795515176687399,3.01497906544292,3.05125651124e-41
"24","TRABD",2886,2860,0.60924718620193,0.621796456483835,3.46304375067876,4.23770816325227e-57
"25","TMEM133",3761,4677,2.62362386033165,0.00675611633732476,4.59097736518618,6.64003481976202e-115
"26","ATF7",3781,4432,3.23435793030196,0.000596278165618981,2.51744311343873,5.69100243838608e-38
"27","RASA4B",2965,2742,0.187080747312008,0.08446929356102,1.91974537510678,1.56737432183401e-13
"28","SOCS6",5046,5380,2.79249027262183,0.00160480366197404,3.32939582002327,7.67604893150685e-73
"29","MURC",1852,2180,0.644200134500589,0.767370263532625,5.33710712215851,6.00303677360301e-98
"30","ZNF296",1345,1436,0.906485072328267,1,1.60657588690454,8.33112782963951e-05
"31","TTLL6",566,463,2.22588774653178,0.23612912199738,3.22169071682407,4.29577970080486e-12
"32","BOP1",3369,2519,0,0.00479421903788584,0.660172963868106,0.000547021534428545
"33","POLH",2050,1942,0.281204395340406,0.255567166387595,4.77523091696489,1.0557619648022e-76
"34","SYT9",2558,3495,1.81343491207987,0.187768980672103,4.00695648226444,1.49853718415424e-82
"35","KCNS3",2328,1432,0,0.0300316535430488,1.5906160482344,0.000143327068326289
"36","KIF5B",3803,4832,0.442898937927019,0.195320633411672,4.04411787184788,1.78817776042841e-96
"37","GPR37",3066,3891,2.96443967442398,0.00285210361357255,4.86526081340322,2.00954402837177e-116
"38","AKAP13",2431,2115,0.233502891792682,0.179838833454274,1.41128468249281,0.00103749401108422
"39","CDCA4",287,232,0,1,4.4406841991921,5.32471030094043e-12
"40","OR10A4",1838,951,0.649497337119306,0.767346282234979,0.368149332976878,1.18952735271412e-05
"41","SDR16C5",4754,3153,0.22023869234145,0.0164322250468671,1.13723408353724,0.163157863690419
"42","CHCHD7",3711,2550,0.456375162133187,0.268005468930307,2.02229668770175,4.16140093421846e-15
"43","HTRA3",146,11,24.4328895563733,3.95650161456349e-06,2.3547916632393,0.367325274900885
"44","FOXN2",4918,6083,2.35381947701738,0.0100287934825488,3.74601076582603,1.85648220948793e-91
"45","FSHR",15,32,0,1,3.37106403483129,0.0398691637102884
"46","USP32",3947,3380,0.275547187967692,0.0545950070872898,1.15517390329096,0.112205389127502
"47","CEL",923,310,0.656209844107766,1,1.63526338049546,0.0416595208827769
"48","PPM1D",3753,4012,0.790729671465263,0.82670010833398,3.77535693143313,4.36232250126687e-80
"49","GPR27",2395,1595,0.237165498821836,0.178576768691796,0.949525846888213,0.743850142654103
"50","AC093323.3",2894,1104,0,0.0122120997011934,1.24821870509799,0.119378818249079
"51","KBTBD2",4247,3751,0.252743674738418,0.0368905378759848,2.26263613690642,1.35128342479552e-26
"52","MINA",4280,3767,1.17929892772202,0.677649113664843,2.6686116978137,1.15530952528985e-39
"53","TRIAP1",3975,3345,0.273251732525207,0.0543897930506763,2.87753372336939,1.45399913437677e-43
"54","LSM3",3617,2644,1.66830109045051,0.179809364744116,3.22474517786312,2.3011983595229e-47
"55","KIAA0232",3727,3011,0.453795404804152,0.26858779525376,1.23361052592956,0.0238882382772267
"56","MTSS1",2039,1877,0,0.0764490637101691,1.26455109657059,0.03900083431499
"57","TMEM43",1283,489,8.61235425167638,7.35782394218331e-08,3.5690486521563,2.27549062426154e-15
"58","RNF139",4952,4715,0.838727640377233,0.844891278421405,3.14672823820152,1.89408938645781e-62
"59","RPS9",2925,2409,2.77109226210728,0.00607786814969005,4.99545470809324,1.81970689927707e-94
"60","CYTL1",710,178,12.6729719214211,1.29267598068783e-08,0.963228254177509,1
"61","TSEN34",2518,2049,2.51767956476677,0.018539610812155,4.19491627556154,1.99719366328066e-64
"62","TRH",4,0,0,1,0,1
"63","GSTA4",3970,2685,0.4210104700286,0.196214552147469,1.58060353289807,8.53625273336369e-07
"64","MSANTD4",4709,5079,0.342980122206336,0.0704928330838924,2.98531488821068,2.72923409022439e-58
"65","NDUFA3",2068,1782,0.879379555274122,1,1.03674259180954,0.756141430578135
"66","OSCAR",197,32,10.098636018309,0.00408101571808916,1.57011564877061,0.376941903885472
"67","PAQR8",3596,4904,0.831220539401509,0.826700642039189,4.14846827002513,8.53028384943225e-101
"68","NUDT6",1008,1207,0.597409089740486,1,6.11602042668124,4.68966639679855e-79
"69","TPT1-AS1",1960,1864,0.933189689353689,1,2.50608513761068,2.84436384155872e-21
"70","TANC2",5448,5180,0.502606285080387,0.184599559264321,0.903000254043432,0.222737629604049
"71","DNAJC24",1805,1692,0.661914042347812,0.767456571645316,2.13578914049008,4.68386111919671e-13
"72","ZNF160",4712,4872,3.35249208566986,0.000202236834974692,3.59605637616284,4.00143780240935e-80
"73","ZNF415",2895,2540,1.31484756377278,0.466774115936732,3.33238599727653,3.5192063378411e-49
"74","PRKCDBP",1242,1333,0.48016954846044,0.722508265080238,2.97832081419944,2.53353089348813e-24
"75","DCDC1",131,6,4.79118249350201,0.19320653796043,0,1
"76","HAS2",2668,2569,3.88557867169961,0.000220982631050249,3.37614656968743,8.0957788077558e-51
"77","PDGFD",1944,960,0.297875851356366,0.371977466068658,1.88282750879258,5.55238418925318e-06
"78","S1PR1",3423,4591,3.63009233390399,0.000199966703609393,4.22752671463873,2.56221102766768e-101
"79","HS6ST2",4644,3735,0.348681418926677,0.0705658425620066,0.768461663006605,0.00628745890211483
"80","PYGO1",3889,4942,0.280407314110867,0.0803178822776786,3.03109278210253,2.49182836874256e-59
"81","PKIA",4260,2870,0.387081859503093,0.142170662506003,1.4496084442776,5.82609531850372e-05
"82","XKR6",2824,2425,0.623607907118227,0.620283657189862,1.18123314630688,0.105229110266753
"83","TSNARE1",3675,2913,0.63147473653801,0.508800012797064,1.07328023318773,0.455548795387391
"84","FPR2",1547,940,25.7912740710448,9.76631902744627e-22,3.25306299618744,4.42899597186203e-22
"85","FPR1",2244,1729,21.1638632886057,2.96078840752835e-20,2.63089037278186,1.43937368099881e-22
"86","FEZ2",3623,2771,0.469057539193041,0.266317223740168,2.65983783001726,1.85085107449248e-32
"87","SOX7",289,222,0,1,1.59202738012173,0.120508596276295
"88","C11orf24",3386,3129,0.329435626903958,0.164903433290843,1.20655585804382,0.0425627009851004
"89","FAM86JP",155,93,4.04079907629407,0.22441591159988,0.783927733053207,1
"90","ALK",1254,544,1.50157835524365,0.458912914149446,2.79671314446632,3.45527961708715e-10
"91","CCBL1",1342,787,0.442893030629442,0.724947912666535,1.6631339711335,0.0012492242709344
"92","MTM1",4996,5754,5.55334983401299,7.03646230203318e-08,3.54302660323595,1.08393564601513e-82
"93","TRMT61B",1322,644,0,0.276918022882961,2.31166496610841,1.41690144655753e-07
"94","INSR",1991,1206,0,0.0745316310414764,1.2001832491481,0.179775713561735
"95","MFN1",2851,2561,0.616474894897764,0.620931462024374,3.63693725567929,3.13134408690618e-58
"96","GIMAP8",1890,1841,8.63901065171558,2.14530185004439e-09,5.30613470195223,5.58063170409614e-87
"97","HSFX1",1,1,0,1,0,1
"98","KCNMB3",1,0,0,1,0,1
"99","KCNG3",4071,3035,0.265466417056995,0.0543792289343697,0.974729125689486,0.84495429871989
"100","HSFX2",1,1,0,1,0,1
"1","SRGAP2C",51,16,0,1,3.36652973942222,0.136734623385607
"2","SCG2",3328,1746,0.163817189145109,0.0369497519678449,1.02901069906223,0.801988619060335
"3","ATPAF2",858,304,0,0.404371585527084,0.798634793550428,0.659832571672632
"4","PPIH",3026,1773,0.182880759258637,0.0557106944571094,2.57669333730347,8.67023983256295e-22
"5","LRRC48",830,528,0.731831387302241,1,2.18937955514765,9.70612110763767e-06
"6","ZNF57",1038,575,1.83093078813599,0.23977579892838,3.60346520045333,6.39057260928344e-18
"7","C20orf196",2401,990,0.485289802951214,0.429525551192679,2.1282160535069,1.45105166375116e-08
"8","JMJD1C",3235,2910,0.93891264812293,1,3.35478894729963,2.25092041812165e-54
"9","SYNPO",5535,5668,0.182205825496507,0.00445847082199324,1.00041750709354,1
"10","ZNF556",1,0,0,1,0,1
"11","MAL",2660,3397,3.47914014899975,0.000832632498698443,3.90274553015524,7.50728590647893e-78
"12","ZNF554",2849,1550,0,0.0121603916120777,0.791122543200681,0.111715598786407
"13","RAB33B",4401,4377,1.32175708312162,0.416478520120852,3.42678347691002,1.40114416446602e-70
"14","THOP1",4533,3382,0.631549281263735,0.419873740128528,1.06378366840195,0.484167299824269
"15","ANKRD20A4",11,0,0,1,0,1
"16","GAP43",4409,3179,0.24133759364311,0.0373682803487074,0.714590382425508,0.00153615926846005
"17","EPHX4",4380,3203,0.374254685930989,0.100346502767643,0.914444593654175,0.389916172522497
"18","LAMB2",3261,3794,2.44878661984295,0.0167930479722617,3.88709873816302,7.84825043505052e-82
"19","USP19",5340,4800,0.515643834282838,0.184901716289977,0.976600214447592,0.808123558423678
"20","QARS",2108,1166,0,0.0466726961783436,1.51421353590806,0.00184181683337365
"21","ORMDL3",2340,1673,0,0.0300000322011724,2.73469686259955,5.38576320283897e-24
"22","SERF1A",11,1,0,1,0,1
"23","KLF11",399,353,1.54877887470324,0.481774448233005,1.34511742155125,0.220066034012968
"24","SMN1",18,5,0,1,0,1
"25","EIF2AK3",4157,3474,0.398704302157381,0.140808566661608,2.65070076744079,3.6494569099899e-37
"26","MOB3A",3523,3591,0.662886461189222,0.651224320937556,1.61867247861562,4.84083860538453e-09
"27","KRCC1",5532,5754,4.88187002061131,5.25938721424537e-07,4.34122235838714,1.95766323767697e-112
"28","NME6",668,976,0.914362823811948,1,6.47008865789406,1.16393732854125e-72
"29","CYCS",4076,3643,0.408048613667274,0.141124620779812,1.11317131937399,0.221975971219368
"30","CD8B",32,8,0,1,0,1
"31","SLFN12",1600,1543,12.5844943911861,1.23213207688174e-12,7.14657793223846,6.90341398613642e-117
"32","CALB2",2582,1317,0.218215292239607,0.121507132487791,0.727394218905908,0.0529682357776856
"33","FRMD3",2819,1728,1.62584214084203,0.218161272255126,1.8366676883617,1.55738265271823e-08
"34","SNTB1",3929,4971,3.42277129384972,0.000264838733922977,4.73879702313441,2.73377506758038e-122
"35","MTBP",719,337,0,0.632610862662127,4.68008208963991,5.86162438398039e-18
"36","TEFM",2591,2893,0.217372268962085,0.121570972097245,6.05933601292851,8.27509723795955e-137
"37","MRPL13",4042,3761,1.90542216503816,0.0850663988328555,3.7786441442543,9.8767819588606e-78
"38","MALT1",3667,3072,2.701219016154,0.00595150434998533,3.5186431814537,2.13855976802892e-61
"39","ISG20",1467,872,11.3647766639439,4.22765219519313e-11,2.45420535620261,3.73736952024368e-11
"40","MBOAT1",2151,2161,1.82890591113501,0.160392247695849,5.73102393311845,6.82750719263983e-108
"41","ID4",4018,4890,2.42571099511693,0.0103488836423006,4.72731474087345,2.52899264326507e-121
"42","GPR22",4434,3371,0.368856846904554,0.100315817926869,1.1676831088824,0.0836825019582262
"43","CXCR6",401,93,3.17481677960352,0.138719982639037,2.22444260733452,0.0567289700303999
"44","CEBPB",795,343,14.2630591698664,2.38533453936536e-10,3.28441422038251,7.9380413923963e-10
"45","AZU1",475,338,7.24312129219173,0.00101998834880423,1.57056516972524,0.0517768252558111
"46","PAIP1",4643,4047,0.477399408718875,0.225046940573497,1.7228880625498,3.08470891151345e-12
"47","CLEC7A",2219,1818,14.2646063263089,1.94987005974412e-15,3.71275745086817,9.61696686209091e-48
"48","C5orf34",2328,1560,1.05754073254446,0.789491744178153,1.16707535894278,0.209449308601497
"49","C1QTNF4",2907,2218,0.191083091831731,0.0832418094599675,1.05906513035397,0.612906044029979
"50","SERHL",1,0,0,1,0,1
"51","NEGR1",4835,4299,0.454239622915706,0.164518196109419,0.741303269779965,0.0011167022853992
"52","ZNF131",4065,2997,0.266087868469563,0.0543390782403674,2.29312219969367,8.77008620428562e-24
"53","MACROD2",4704,3746,0.470081053314181,0.164688630656219,0.9641505698088,0.720560494113992
"54","DPAGT1",3474,3576,0.67373626317571,0.649973172380944,1.02753016068599,0.749770147759914
"55","BSG",4101,3940,0.878966685360539,1,1.21059638669623,0.0227215669646787
"56","HINFP",1384,747,0,0.171261085863398,1.01961077168487,0.92503993164276
"57","CERS6",4830,3989,0.332532543661361,0.0716492666445527,0.827545661808698,0.0405607920494553
"58","SPTLC3",3714,3498,14.9229414322793,1.02029584623739e-16,5.61633171616472,2.93838611601743e-135
"59","COPRS",4076,2188,0,0.00111529805020328,1.35718222004701,0.00325221026872454
"60","TP53RK",3162,3321,0.548212522339567,0.477343509085532,3.61193032623308,2.6187139104948e-67
"61","B3GALT1",2920,1955,0.389900038115915,0.226949687350422,0.990981476258739,1
"62","BPGM",1781,1787,0,0.116671272500361,3.17805329162591,6.72279008158234e-35
"63","POP7",3966,1920,0.42163901145016,0.196099051450083,1.11355935991353,0.337253592947456
"64","ALG14",361,175,0,1,0.690771578498302,0.563242985289573
"65","SUCLG2",4478,5460,6.35282147707067,7.71623759353824e-09,4.42757982977971,3.34655344876055e-114
"66","STARD5",112,121,5.61549286229719,0.16763277679124,2.60953680402623,0.0039192051534229
"67","CSDC2",3984,3435,0.574064113614365,0.392737024880938,1.03532928916249,0.710636906589512
"68","RCAN2",4215,3939,0.254756204073742,0.0370391651569846,1.00417330338189,0.965065212360288
"69","IL16",349,28,26.5557976887662,7.23360281645507e-12,0,0.628773268220694
"70","ABCG4",5708,5352,0.584263310425567,0.266627212561985,0.934125455143051,0.414582465489923
"71","GNB2",4644,4196,0.757061402447212,0.688112748354823,1.07411044560789,0.393318455261184
"72","CCDC11",1270,2397,0.96230408327186,1,7.10308053814399,8.25148640593143e-152
"73","FAM195A",1948,1533,0,0.0733003959532356,2.9576555962881,1.11463169297318e-26
"74","C2CD2L",6027,5231,0.441558197214585,0.0988984933560822,0.974882190176592,0.783881842891535
"75","ARNT2",5482,5431,0.283705374422551,0.0225528417947452,0.905036182404526,0.216353285430649
"76","GNG12",4722,5871,5.40386843636676,1.30588716729423e-07,3.98529094084864,6.77152374536449e-100
"77","PRSS27",1305,674,1.43975402520033,0.47176412219897,0.981722945607873,1
"78","MYOZ2",1,0,0,1,0,1
"79","SYNPO2",3962,3934,0.274395399611573,0.0544810972034462,1.18778353045584,0.0395212366321526
"80","DNAJB7",18,6,0,1,0,1
"81","CLP1",1984,875,0,0.0742674929291778,2.85779157143077,7.27994827309319e-16
"82","INSL5",1,0,0,1,0,1
"83","TTC36",145,17,4.32336431563549,0.211557917415252,1.47141539948929,0.507170320789845
"84","RSPH9",1353,1210,0.900113278235866,1,1.43059299780142,0.00718929670829059
"85","MYEOV2",2319,2075,0.245857596020852,0.177096256755736,5.06304024303326,8.8429388053924e-88
"86","GTPBP2",2295,1222,0.785029709923523,1,1.41369710183339,0.00931526702643762
"87","FGGY",2222,2159,0.813404600303424,1,6.33493561683293,1.2480385099958e-123
"88","IL17D",2163,3167,0.265232231213943,0.258785975504804,5.33806692362993,9.53396100264409e-121
