gene	set
MDC1	complement_and_complement_PPI_InWeb_1066genes
MDM2	complement_and_complement_PPI_InWeb_1066genes
MED20	complement_and_complement_PPI_InWeb_1066genes
MED23	complement_and_complement_PPI_InWeb_1066genes
MED4	complement_and_complement_PPI_InWeb_1066genes
METAP2	complement_and_complement_PPI_InWeb_1066genes
MFAP2	complement_and_complement_PPI_InWeb_1066genes
MFAP5	complement_and_complement_PPI_InWeb_1066genes
MIA3	complement_and_complement_PPI_InWeb_1066genes
MLN	complement_and_complement_PPI_InWeb_1066genes
MLNR	complement_and_complement_PPI_InWeb_1066genes
MMP1	complement_and_complement_PPI_InWeb_1066genes
MMP25	complement_and_complement_PPI_InWeb_1066genes
MMP3	complement_and_complement_PPI_InWeb_1066genes
MPRIP	complement_and_complement_PPI_InWeb_1066genes
MSN	complement_and_complement_PPI_InWeb_1066genes
MT-ND1	complement_and_complement_PPI_InWeb_1066genes
MTA1	complement_and_complement_PPI_InWeb_1066genes
MTCH1	complement_and_complement_PPI_InWeb_1066genes
MTFP1	complement_and_complement_PPI_InWeb_1066genes
MTFR1	complement_and_complement_PPI_InWeb_1066genes
MTNR1A	complement_and_complement_PPI_InWeb_1066genes
MTNR1B	complement_and_complement_PPI_InWeb_1066genes
MTO1	complement_and_complement_PPI_InWeb_1066genes
MTOR	complement_and_complement_PPI_InWeb_1066genes
MTX1	complement_and_complement_PPI_InWeb_1066genes
MYC	complement_and_complement_PPI_InWeb_1066genes
MYD88	complement_and_complement_PPI_InWeb_1066genes
MYH10	complement_and_complement_PPI_InWeb_1066genes
MYH11	complement_and_complement_PPI_InWeb_1066genes
MYH9	complement_and_complement_PPI_InWeb_1066genes
MYO1D	complement_and_complement_PPI_InWeb_1066genes
MYOC	complement_and_complement_PPI_InWeb_1066genes
NAA10	complement_and_complement_PPI_InWeb_1066genes
NCK1	complement_and_complement_PPI_InWeb_1066genes
NCK2	complement_and_complement_PPI_InWeb_1066genes
NCR1	complement_and_complement_PPI_InWeb_1066genes
NCR3	complement_and_complement_PPI_InWeb_1066genes
NEDD1	complement_and_complement_PPI_InWeb_1066genes
NEK1	complement_and_complement_PPI_InWeb_1066genes
NEK3	complement_and_complement_PPI_InWeb_1066genes
NEK4	complement_and_complement_PPI_InWeb_1066genes
NELL2	complement_and_complement_PPI_InWeb_1066genes
NF1	complement_and_complement_PPI_InWeb_1066genes
NFKB1	complement_and_complement_PPI_InWeb_1066genes
NFKBIA	complement_and_complement_PPI_InWeb_1066genes
NID1	complement_and_complement_PPI_InWeb_1066genes
NMB	complement_and_complement_PPI_InWeb_1066genes
NMBR	complement_and_complement_PPI_InWeb_1066genes
NMS	complement_and_complement_PPI_InWeb_1066genes
NMU	complement_and_complement_PPI_InWeb_1066genes
NMUR1	complement_and_complement_PPI_InWeb_1066genes
NMUR2	complement_and_complement_PPI_InWeb_1066genes
NOTCH2NL	complement_and_complement_PPI_InWeb_1066genes
NOVA1	complement_and_complement_PPI_InWeb_1066genes
NOVA2	complement_and_complement_PPI_InWeb_1066genes
NPB	complement_and_complement_PPI_InWeb_1066genes
NPBWR1	complement_and_complement_PPI_InWeb_1066genes
NPBWR2	complement_and_complement_PPI_InWeb_1066genes
NPFF	complement_and_complement_PPI_InWeb_1066genes
NPFFR1	complement_and_complement_PPI_InWeb_1066genes
NPFFR2	complement_and_complement_PPI_InWeb_1066genes
NPHP1	complement_and_complement_PPI_InWeb_1066genes
NPS	complement_and_complement_PPI_InWeb_1066genes
NPSR1	complement_and_complement_PPI_InWeb_1066genes
NPW	complement_and_complement_PPI_InWeb_1066genes
NPY	complement_and_complement_PPI_InWeb_1066genes
NPY1R	complement_and_complement_PPI_InWeb_1066genes
NPY2R	complement_and_complement_PPI_InWeb_1066genes
NPY4R	complement_and_complement_PPI_InWeb_1066genes
NPY5R	complement_and_complement_PPI_InWeb_1066genes
NR3C1	complement_and_complement_PPI_InWeb_1066genes
NR4A1	complement_and_complement_PPI_InWeb_1066genes
NSUN2	complement_and_complement_PPI_InWeb_1066genes
NTN1	complement_and_complement_PPI_InWeb_1066genes
NTN3	complement_and_complement_PPI_InWeb_1066genes
NTRK1	complement_and_complement_PPI_InWeb_1066genes
NTS	complement_and_complement_PPI_InWeb_1066genes
NTSR1	complement_and_complement_PPI_InWeb_1066genes
NTSR2	complement_and_complement_PPI_InWeb_1066genes
NUCB2	complement_and_complement_PPI_InWeb_1066genes
NUDT21	complement_and_complement_PPI_InWeb_1066genes
NUP43	complement_and_complement_PPI_InWeb_1066genes
OCRL	complement_and_complement_PPI_InWeb_1066genes
ONECUT1	complement_and_complement_PPI_InWeb_1066genes
OPN4	complement_and_complement_PPI_InWeb_1066genes
OPRD1	complement_and_complement_PPI_InWeb_1066genes
OPRK1	complement_and_complement_PPI_InWeb_1066genes
OPRL1	complement_and_complement_PPI_InWeb_1066genes
OPRM1	complement_and_complement_PPI_InWeb_1066genes
OXER1	complement_and_complement_PPI_InWeb_1066genes
OXGR1	complement_and_complement_PPI_InWeb_1066genes
OXT	complement_and_complement_PPI_InWeb_1066genes
OXTR	complement_and_complement_PPI_InWeb_1066genes
P2RX7	complement_and_complement_PPI_InWeb_1066genes
P2RY1	complement_and_complement_PPI_InWeb_1066genes
P2RY10	complement_and_complement_PPI_InWeb_1066genes
P2RY11	complement_and_complement_PPI_InWeb_1066genes
P2RY12	complement_and_complement_PPI_InWeb_1066genes
P2RY13	complement_and_complement_PPI_InWeb_1066genes
P2RY14	complement_and_complement_PPI_InWeb_1066genes
P2RY2	complement_and_complement_PPI_InWeb_1066genes
P2RY4	complement_and_complement_PPI_InWeb_1066genes
P2RY6	complement_and_complement_PPI_InWeb_1066genes
PAN2	complement_and_complement_PPI_InWeb_1066genes
PASK	complement_and_complement_PPI_InWeb_1066genes
PAXIP1	complement_and_complement_PPI_InWeb_1066genes
PCDH9	complement_and_complement_PPI_InWeb_1066genes
PDCD6IP	complement_and_complement_PPI_InWeb_1066genes
PDGFRA	complement_and_complement_PPI_InWeb_1066genes
PDIA3	complement_and_complement_PPI_InWeb_1066genes
PDK2	complement_and_complement_PPI_InWeb_1066genes
PDYN	complement_and_complement_PPI_InWeb_1066genes
PENK	complement_and_complement_PPI_InWeb_1066genes
PF4	complement_and_complement_PPI_InWeb_1066genes
PGAM1	complement_and_complement_PPI_InWeb_1066genes
PGAM2	complement_and_complement_PPI_InWeb_1066genes
PGAM4	complement_and_complement_PPI_InWeb_1066genes
PIAS2	complement_and_complement_PPI_InWeb_1066genes
PIK3R1	complement_and_complement_PPI_InWeb_1066genes
PIK3R2	complement_and_complement_PPI_InWeb_1066genes
PIK3R3	complement_and_complement_PPI_InWeb_1066genes
PKN3	complement_and_complement_PPI_InWeb_1066genes
PLAT	complement_and_complement_PPI_InWeb_1066genes
PLAU	complement_and_complement_PPI_InWeb_1066genes
PLAUR	complement_and_complement_PPI_InWeb_1066genes
PLCG1	complement_and_complement_PPI_InWeb_1066genes
PLEC	complement_and_complement_PPI_InWeb_1066genes
PLG	complement_and_complement_PPI_InWeb_1066genes
PLK1	complement_and_complement_PPI_InWeb_1066genes
PMCH	complement_and_complement_PPI_InWeb_1066genes
PNOC	complement_and_complement_PPI_InWeb_1066genes
PODXL	complement_and_complement_PPI_InWeb_1066genes
POFUT2	complement_and_complement_PPI_InWeb_1066genes
POLR1C	complement_and_complement_PPI_InWeb_1066genes
POMC	complement_and_complement_PPI_InWeb_1066genes
PON1	complement_and_complement_PPI_InWeb_1066genes
POP4	complement_and_complement_PPI_InWeb_1066genes
POTEF	complement_and_complement_PPI_InWeb_1066genes
PPARG	complement_and_complement_PPI_InWeb_1066genes
PPBP	complement_and_complement_PPI_InWeb_1066genes
PPP1CA	complement_and_complement_PPI_InWeb_1066genes
PPP1CB	complement_and_complement_PPI_InWeb_1066genes
PPP1CC	complement_and_complement_PPI_InWeb_1066genes
PPY	complement_and_complement_PPI_InWeb_1066genes
PRDX4	complement_and_complement_PPI_InWeb_1066genes
PRKACA	complement_and_complement_PPI_InWeb_1066genes
PRKAR1A	complement_and_complement_PPI_InWeb_1066genes
PRKCA	complement_and_complement_PPI_InWeb_1066genes
PRKCB	complement_and_complement_PPI_InWeb_1066genes
PRKCD	complement_and_complement_PPI_InWeb_1066genes
PRKCE	complement_and_complement_PPI_InWeb_1066genes
PRKCG	complement_and_complement_PPI_InWeb_1066genes
PRNP	complement_and_complement_PPI_InWeb_1066genes
PROC	complement_and_complement_PPI_InWeb_1066genes
PROCR	complement_and_complement_PPI_InWeb_1066genes
PROK1	complement_and_complement_PPI_InWeb_1066genes
PROK2	complement_and_complement_PPI_InWeb_1066genes
PROKR1	complement_and_complement_PPI_InWeb_1066genes
PROKR2	complement_and_complement_PPI_InWeb_1066genes
PROS1	complement_and_complement_PPI_InWeb_1066genes
PRTN3	complement_and_complement_PPI_InWeb_1066genes
PSMA3	complement_and_complement_PPI_InWeb_1066genes
PSMA5	complement_and_complement_PPI_InWeb_1066genes
PSMA6	complement_and_complement_PPI_InWeb_1066genes
PSMB6	complement_and_complement_PPI_InWeb_1066genes
PSMC1	complement_and_complement_PPI_InWeb_1066genes
PSMC2	complement_and_complement_PPI_InWeb_1066genes
PSMC3	complement_and_complement_PPI_InWeb_1066genes
PSMC4	complement_and_complement_PPI_InWeb_1066genes
PSMD14	complement_and_complement_PPI_InWeb_1066genes
PSMD3	complement_and_complement_PPI_InWeb_1066genes
PSMD4	complement_and_complement_PPI_InWeb_1066genes
PSMD7	complement_and_complement_PPI_InWeb_1066genes
PTAFR	complement_and_complement_PPI_InWeb_1066genes
PTCD2	complement_and_complement_PPI_InWeb_1066genes
PTCH1	complement_and_complement_PPI_InWeb_1066genes
PTCH2	complement_and_complement_PPI_InWeb_1066genes
PTGDR2	complement_and_complement_PPI_InWeb_1066genes
PTGER1	complement_and_complement_PPI_InWeb_1066genes
PTGER3	complement_and_complement_PPI_InWeb_1066genes
PTGFR	complement_and_complement_PPI_InWeb_1066genes
PTK2B	complement_and_complement_PPI_InWeb_1066genes
PTPN11	complement_and_complement_PPI_InWeb_1066genes
PTPRA	complement_and_complement_PPI_InWeb_1066genes
PTPRG	complement_and_complement_PPI_InWeb_1066genes
PTX3	complement_and_complement_PPI_InWeb_1066genes
PVR	complement_and_complement_PPI_InWeb_1066genes
PYY	complement_and_complement_PPI_InWeb_1066genes
QRFP	complement_and_complement_PPI_InWeb_1066genes
QRFPR	complement_and_complement_PPI_InWeb_1066genes
RAB13	complement_and_complement_PPI_InWeb_1066genes
RAB18	complement_and_complement_PPI_InWeb_1066genes
RAB1A	complement_and_complement_PPI_InWeb_1066genes
RAB1B	complement_and_complement_PPI_InWeb_1066genes
RAB38	complement_and_complement_PPI_InWeb_1066genes
RAC1	complement_and_complement_PPI_InWeb_1066genes
RACGAP1	complement_and_complement_PPI_InWeb_1066genes
RAD21	complement_and_complement_PPI_InWeb_1066genes
RANBP1	complement_and_complement_PPI_InWeb_1066genes
RANBP9	complement_and_complement_PPI_InWeb_1066genes
RASSF5	complement_and_complement_PPI_InWeb_1066genes
RASSF7	complement_and_complement_PPI_InWeb_1066genes
RBBP8	complement_and_complement_PPI_InWeb_1066genes
RDX	complement_and_complement_PPI_InWeb_1066genes
RELA	complement_and_complement_PPI_InWeb_1066genes
RHOA	complement_and_complement_PPI_InWeb_1066genes
RHOXF1	complement_and_complement_PPI_InWeb_1066genes
RLN3	complement_and_complement_PPI_InWeb_1066genes
RNASE13	complement_and_complement_PPI_InWeb_1066genes
RNF121	complement_and_complement_PPI_InWeb_1066genes
RNF175	complement_and_complement_PPI_InWeb_1066genes
RPA2	complement_and_complement_PPI_InWeb_1066genes
RPE	complement_and_complement_PPI_InWeb_1066genes
RPL13A	complement_and_complement_PPI_InWeb_1066genes
RPL23	complement_and_complement_PPI_InWeb_1066genes
RPP38	complement_and_complement_PPI_InWeb_1066genes
RPS6KA3	complement_and_complement_PPI_InWeb_1066genes
RPS6KA6	complement_and_complement_PPI_InWeb_1066genes
RXFP3	complement_and_complement_PPI_InWeb_1066genes
RXFP4	complement_and_complement_PPI_InWeb_1066genes
S1PR1	complement_and_complement_PPI_InWeb_1066genes
S1PR2	complement_and_complement_PPI_InWeb_1066genes
S1PR3	complement_and_complement_PPI_InWeb_1066genes
S1PR4	complement_and_complement_PPI_InWeb_1066genes
S1PR5	complement_and_complement_PPI_InWeb_1066genes
SAA1	complement_and_complement_PPI_InWeb_1066genes
SAR1B	complement_and_complement_PPI_InWeb_1066genes
SART3	complement_and_complement_PPI_InWeb_1066genes
SCFD1	complement_and_complement_PPI_InWeb_1066genes
SCN2B	complement_and_complement_PPI_InWeb_1066genes
SCYL1	complement_and_complement_PPI_InWeb_1066genes
SDC1	complement_and_complement_PPI_InWeb_1066genes
SDC2	complement_and_complement_PPI_InWeb_1066genes
SDC4	complement_and_complement_PPI_InWeb_1066genes
SDF4	complement_and_complement_PPI_InWeb_1066genes
SEC13	complement_and_complement_PPI_InWeb_1066genes
SEC16A	complement_and_complement_PPI_InWeb_1066genes
SEC16B	complement_and_complement_PPI_InWeb_1066genes
SEC23A	complement_and_complement_PPI_InWeb_1066genes
SEC23IP	complement_and_complement_PPI_InWeb_1066genes
SEC24A	complement_and_complement_PPI_InWeb_1066genes
SEC24B	complement_and_complement_PPI_InWeb_1066genes
SEC24C	complement_and_complement_PPI_InWeb_1066genes
SEC24D	complement_and_complement_PPI_InWeb_1066genes
SEC31A	complement_and_complement_PPI_InWeb_1066genes
SELE	complement_and_complement_PPI_InWeb_1066genes
SELL	complement_and_complement_PPI_InWeb_1066genes
SELP	complement_and_complement_PPI_InWeb_1066genes
SEMA4C	complement_and_complement_PPI_InWeb_1066genes
SEMG1	complement_and_complement_PPI_InWeb_1066genes
SERPINA1	complement_and_complement_PPI_InWeb_1066genes
SERPINA3	complement_and_complement_PPI_InWeb_1066genes
SERPINA5	complement_and_complement_PPI_InWeb_1066genes
SERPINB1	complement_and_complement_PPI_InWeb_1066genes
SERPINB4	complement_and_complement_PPI_InWeb_1066genes
SERPINB6	complement_and_complement_PPI_InWeb_1066genes
SERPINB9	complement_and_complement_PPI_InWeb_1066genes
SERPINC1	complement_and_complement_PPI_InWeb_1066genes
SERPIND1	complement_and_complement_PPI_InWeb_1066genes
SERPINE1	complement_and_complement_PPI_InWeb_1066genes
SERPINE2	complement_and_complement_PPI_InWeb_1066genes
SERPINF2	complement_and_complement_PPI_InWeb_1066genes
SETX	complement_and_complement_PPI_InWeb_1066genes
SEZ6L2	complement_and_complement_PPI_InWeb_1066genes
SFTPD	complement_and_complement_PPI_InWeb_1066genes
SGPL1	complement_and_complement_PPI_InWeb_1066genes
SGTA	complement_and_complement_PPI_InWeb_1066genes
SH3BP4	complement_and_complement_PPI_InWeb_1066genes
SH3GL2	complement_and_complement_PPI_InWeb_1066genes
SHARPIN	complement_and_complement_PPI_InWeb_1066genes
SHC1	complement_and_complement_PPI_InWeb_1066genes
SIDT2	complement_and_complement_PPI_InWeb_1066genes
SIX1	complement_and_complement_PPI_InWeb_1066genes
SLC25A14	complement_and_complement_PPI_InWeb_1066genes
SLC25A15	complement_and_complement_PPI_InWeb_1066genes
SLC25A16	complement_and_complement_PPI_InWeb_1066genes
SLC25A30	complement_and_complement_PPI_InWeb_1066genes
SLC25A47	complement_and_complement_PPI_InWeb_1066genes
SLC25A6	complement_and_complement_PPI_InWeb_1066genes
SLC30A9	complement_and_complement_PPI_InWeb_1066genes
SLC39A7	complement_and_complement_PPI_InWeb_1066genes
SLC4A1	complement_and_complement_PPI_InWeb_1066genes
SLC7A2	complement_and_complement_PPI_InWeb_1066genes
SLPI	complement_and_complement_PPI_InWeb_1066genes
SMAD3	complement_and_complement_PPI_InWeb_1066genes
SMAD4	complement_and_complement_PPI_InWeb_1066genes
SMARCD1	complement_and_complement_PPI_InWeb_1066genes
SMU1	complement_and_complement_PPI_InWeb_1066genes
SNRPD2	complement_and_complement_PPI_InWeb_1066genes
SNTA1	complement_and_complement_PPI_InWeb_1066genes
SOD1	complement_and_complement_PPI_InWeb_1066genes
SOS1	complement_and_complement_PPI_InWeb_1066genes
SOST	complement_and_complement_PPI_InWeb_1066genes
SPARC	complement_and_complement_PPI_InWeb_1066genes
SPP1	complement_and_complement_PPI_InWeb_1066genes
SPTA1	complement_and_complement_PPI_InWeb_1066genes
SPTAN1	complement_and_complement_PPI_InWeb_1066genes
SPTB	complement_and_complement_PPI_InWeb_1066genes
SPTBN1	complement_and_complement_PPI_InWeb_1066genes
SPTBN2	complement_and_complement_PPI_InWeb_1066genes
SPTBN4	complement_and_complement_PPI_InWeb_1066genes
SPTBN5	complement_and_complement_PPI_InWeb_1066genes
SRC	complement_and_complement_PPI_InWeb_1066genes
SRPK2	complement_and_complement_PPI_InWeb_1066genes
SST	complement_and_complement_PPI_InWeb_1066genes
SSTR1	complement_and_complement_PPI_InWeb_1066genes
SSTR2	complement_and_complement_PPI_InWeb_1066genes
SSTR3	complement_and_complement_PPI_InWeb_1066genes
SSTR4	complement_and_complement_PPI_InWeb_1066genes
SSTR5	complement_and_complement_PPI_InWeb_1066genes
SSX2IP	complement_and_complement_PPI_InWeb_1066genes
ST13	complement_and_complement_PPI_InWeb_1066genes
STAG2	complement_and_complement_PPI_InWeb_1066genes
STC2	complement_and_complement_PPI_InWeb_1066genes
STK39	complement_and_complement_PPI_InWeb_1066genes
STK4	complement_and_complement_PPI_InWeb_1066genes
STX5	complement_and_complement_PPI_InWeb_1066genes
SUCNR1	complement_and_complement_PPI_InWeb_1066genes
SUMF2	complement_and_complement_PPI_InWeb_1066genes
SUSD5	complement_and_complement_PPI_InWeb_1066genes
SYK	complement_and_complement_PPI_InWeb_1066genes
SYNPO	complement_and_complement_PPI_InWeb_1066genes
SYVN1	complement_and_complement_PPI_InWeb_1066genes
TAC1	complement_and_complement_PPI_InWeb_1066genes
TAC3	complement_and_complement_PPI_InWeb_1066genes
TACR1	complement_and_complement_PPI_InWeb_1066genes
TACR2	complement_and_complement_PPI_InWeb_1066genes
TACR3	complement_and_complement_PPI_InWeb_1066genes
TAF1	complement_and_complement_PPI_InWeb_1066genes
TAF9	complement_and_complement_PPI_InWeb_1066genes
TAOK1	complement_and_complement_PPI_InWeb_1066genes
TAOK2	complement_and_complement_PPI_InWeb_1066genes
TAOK3	complement_and_complement_PPI_InWeb_1066genes
TAS2R1	complement_and_complement_PPI_InWeb_1066genes
TAS2R10	complement_and_complement_PPI_InWeb_1066genes
TAS2R13	complement_and_complement_PPI_InWeb_1066genes
TAS2R14	complement_and_complement_PPI_InWeb_1066genes
TAS2R16	complement_and_complement_PPI_InWeb_1066genes
TAS2R19	complement_and_complement_PPI_InWeb_1066genes
TAS2R20	complement_and_complement_PPI_InWeb_1066genes
TAS2R3	complement_and_complement_PPI_InWeb_1066genes
TAS2R31	complement_and_complement_PPI_InWeb_1066genes
TAS2R38	complement_and_complement_PPI_InWeb_1066genes
TAS2R39	complement_and_complement_PPI_InWeb_1066genes
TAS2R4	complement_and_complement_PPI_InWeb_1066genes
TAS2R40	complement_and_complement_PPI_InWeb_1066genes
TAS2R41	complement_and_complement_PPI_InWeb_1066genes
TAS2R42	complement_and_complement_PPI_InWeb_1066genes
TAS2R43	complement_and_complement_PPI_InWeb_1066genes
TAS2R46	complement_and_complement_PPI_InWeb_1066genes
TAS2R5	complement_and_complement_PPI_InWeb_1066genes
TAS2R50	complement_and_complement_PPI_InWeb_1066genes
TAS2R60	complement_and_complement_PPI_InWeb_1066genes
TAS2R7	complement_and_complement_PPI_InWeb_1066genes
TAS2R8	complement_and_complement_PPI_InWeb_1066genes
TAS2R9	complement_and_complement_PPI_InWeb_1066genes
TBXA2R	complement_and_complement_PPI_InWeb_1066genes
TFAP2A	complement_and_complement_PPI_InWeb_1066genes
TFAP2C	complement_and_complement_PPI_InWeb_1066genes
TFG	complement_and_complement_PPI_InWeb_1066genes
TGFA	complement_and_complement_PPI_InWeb_1066genes
TGFB1	complement_and_complement_PPI_InWeb_1066genes
TGFB2	complement_and_complement_PPI_InWeb_1066genes
TGFBR1	complement_and_complement_PPI_InWeb_1066genes
TGFBR2	complement_and_complement_PPI_InWeb_1066genes
TGM2	complement_and_complement_PPI_InWeb_1066genes
THBD	complement_and_complement_PPI_InWeb_1066genes
THBS1	complement_and_complement_PPI_InWeb_1066genes
TIGD5	complement_and_complement_PPI_InWeb_1066genes
TIMP3	complement_and_complement_PPI_InWeb_1066genes
TINAGL1	complement_and_complement_PPI_InWeb_1066genes
TLN1	complement_and_complement_PPI_InWeb_1066genes
TLN2	complement_and_complement_PPI_InWeb_1066genes
TLR3	complement_and_complement_PPI_InWeb_1066genes
TMED10	complement_and_complement_PPI_InWeb_1066genes
TMED2	complement_and_complement_PPI_InWeb_1066genes
TMED3	complement_and_complement_PPI_InWeb_1066genes
TMED7	complement_and_complement_PPI_InWeb_1066genes
TMED9	complement_and_complement_PPI_InWeb_1066genes
TMEM115	complement_and_complement_PPI_InWeb_1066genes
TMEM52B	complement_and_complement_PPI_InWeb_1066genes
TMEM89	complement_and_complement_PPI_InWeb_1066genes
TMOD1	complement_and_complement_PPI_InWeb_1066genes
TMOD2	complement_and_complement_PPI_InWeb_1066genes
TMOD3	complement_and_complement_PPI_InWeb_1066genes
TNC	complement_and_complement_PPI_InWeb_1066genes
TNF	complement_and_complement_PPI_InWeb_1066genes
TNIK	complement_and_complement_PPI_InWeb_1066genes
TOR1AIP1	complement_and_complement_PPI_InWeb_1066genes
TP53	complement_and_complement_PPI_InWeb_1066genes
TPM1	complement_and_complement_PPI_InWeb_1066genes
TRAPPC1	complement_and_complement_PPI_InWeb_1066genes
TRAPPC10	complement_and_complement_PPI_InWeb_1066genes
TRAPPC2	complement_and_complement_PPI_InWeb_1066genes
TRAPPC2L	complement_and_complement_PPI_InWeb_1066genes
TRAPPC2P1	complement_and_complement_PPI_InWeb_1066genes
TRAPPC3	complement_and_complement_PPI_InWeb_1066genes
TRAPPC4	complement_and_complement_PPI_InWeb_1066genes
TRAPPC5	complement_and_complement_PPI_InWeb_1066genes
TRAPPC6A	complement_and_complement_PPI_InWeb_1066genes
TRAPPC6B	complement_and_complement_PPI_InWeb_1066genes
TRAPPC9	complement_and_complement_PPI_InWeb_1066genes
TRH	complement_and_complement_PPI_InWeb_1066genes
TRHR	complement_and_complement_PPI_InWeb_1066genes
TRIM68	complement_and_complement_PPI_InWeb_1066genes
TSC22D4	complement_and_complement_PPI_InWeb_1066genes
TSNAX	complement_and_complement_PPI_InWeb_1066genes
TTR	complement_and_complement_PPI_InWeb_1066genes
TUBG1	complement_and_complement_PPI_InWeb_1066genes
TUBG2	complement_and_complement_PPI_InWeb_1066genes
TUBGCP3	complement_and_complement_PPI_InWeb_1066genes
TUBGCP5	complement_and_complement_PPI_InWeb_1066genes
TVP23C	complement_and_complement_PPI_InWeb_1066genes
UBC	complement_and_complement_PPI_InWeb_1066genes
UBE2A	complement_and_complement_PPI_InWeb_1066genes
UBE3C	complement_and_complement_PPI_InWeb_1066genes
UBQLN1	complement_and_complement_PPI_InWeb_1066genes
UBQLN2	complement_and_complement_PPI_InWeb_1066genes
UFD1L	complement_and_complement_PPI_InWeb_1066genes
UPK3BL	complement_and_complement_PPI_InWeb_1066genes
UROD	complement_and_complement_PPI_InWeb_1066genes
USO1	complement_and_complement_PPI_InWeb_1066genes
USP30	complement_and_complement_PPI_InWeb_1066genes
UTS2	complement_and_complement_PPI_InWeb_1066genes
UTS2B	complement_and_complement_PPI_InWeb_1066genes
UTS2R	complement_and_complement_PPI_InWeb_1066genes
VAV1	complement_and_complement_PPI_InWeb_1066genes
VAV2	complement_and_complement_PPI_InWeb_1066genes
VAV3	complement_and_complement_PPI_InWeb_1066genes
VDR	complement_and_complement_PPI_InWeb_1066genes
VEGFA	complement_and_complement_PPI_InWeb_1066genes
VHL	complement_and_complement_PPI_InWeb_1066genes
VKORC1	complement_and_complement_PPI_InWeb_1066genes
VLDLR	complement_and_complement_PPI_InWeb_1066genes
VNN2	complement_and_complement_PPI_InWeb_1066genes
VPS16	complement_and_complement_PPI_InWeb_1066genes
VPS52	complement_and_complement_PPI_InWeb_1066genes
VWF	complement_and_complement_PPI_InWeb_1066genes
WDR44	complement_and_complement_PPI_InWeb_1066genes
WIPI2	complement_and_complement_PPI_InWeb_1066genes
XCL1	complement_and_complement_PPI_InWeb_1066genes
XCL2	complement_and_complement_PPI_InWeb_1066genes
XCR1	complement_and_complement_PPI_InWeb_1066genes
XPO1	complement_and_complement_PPI_InWeb_1066genes
XPR1	complement_and_complement_PPI_InWeb_1066genes
XRCC3	complement_and_complement_PPI_InWeb_1066genes
XRCC6	complement_and_complement_PPI_InWeb_1066genes
YBX1	complement_and_complement_PPI_InWeb_1066genes
YES1	complement_and_complement_PPI_InWeb_1066genes
YKT6	complement_and_complement_PPI_InWeb_1066genes
YTHDC1	complement_and_complement_PPI_InWeb_1066genes
YWHAB	complement_and_complement_PPI_InWeb_1066genes
YWHAQ	complement_and_complement_PPI_InWeb_1066genes
YWHAZ	complement_and_complement_PPI_InWeb_1066genes
ZBTB16	complement_and_complement_PPI_InWeb_1066genes
ZBTB7A	complement_and_complement_PPI_InWeb_1066genes
ZDHHC6	complement_and_complement_PPI_InWeb_1066genes
ZNF146	complement_and_complement_PPI_InWeb_1066genes
ZNF24	complement_and_complement_PPI_InWeb_1066genes
ZNF655	complement_and_complement_PPI_InWeb_1066genes
ZP3	complement_and_complement_PPI_InWeb_1066genes
ZWINT	complement_and_complement_PPI_InWeb_1066genes
