Gene	Set
TRIM36	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GRIA4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TCTEX1D1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PART1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RAB3C	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NRSN1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ANAPC1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SCOC	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PTPRR	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FBXL2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CD8A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GDPD1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ANKH	C4A-negative-network-PEC_CN2_and_GTEX_CN2
UBASH3B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TBRG1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DPH3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PLCL2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RAB6B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ATP6V1C1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TMEM55A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TTC39B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GPR61	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KCNMA1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NDUFAF6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TATDN2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ZFYVE9	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SYN2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MUM1L1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DYRK1A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
AP3S2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
C12orf43	C4A-negative-network-PEC_CN2_and_GTEX_CN2
EXTL1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TPRG1L	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GPRASP2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NPM2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TOMM40L	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SYNJ1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SV2A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
UBR1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM131B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ZNF233	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FNDC5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ORAI2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ELAVL4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ZYG11B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
UBXN10	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM102B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
EXTL2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KIAA1841	C4A-negative-network-PEC_CN2_and_GTEX_CN2
VSNL1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SLC16A14	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PCDP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
EIF4E3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TMEM183A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TMEM169	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NEK10	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CHCHD4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SERPINI1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
EIF5A2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CADPS	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CDS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
C3orf67	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SLC4A1AP	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LZTFL1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MEAF6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SLC9B2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GRM2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NDST3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TMEM155	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MOCS2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
UBLCP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TXLNB	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SFXN1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
HCN1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MYOZ3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NEUROD6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
BMPER	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ORC5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
OXR1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
YWHAZ	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SLC25A32	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PDP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DIRAS2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DYNLT3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
STRBP	C4A-negative-network-PEC_CN2_and_GTEX_CN2
HPRT1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RET	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KIAA1462	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TRUB1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
HSPA12A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MOAP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NELL1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
C1QL3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KCNC2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
AMOTL1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GPR176	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SVOP	C4A-negative-network-PEC_CN2_and_GTEX_CN2
BTRC	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NETO1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TUB	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RIC3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NDEL1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
WDR16	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DCTN5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
YWHAB	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CCNDBP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SGSM1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ATCAY	C4A-negative-network-PEC_CN2_and_GTEX_CN2
BSCL2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TTC39C	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PPIP5K1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
C8orf46	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KCNAB1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LUZP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PCDH7	C4A-negative-network-PEC_CN2_and_GTEX_CN2
REPS2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
UBE2E3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RNF150	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DNAJC18	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DLGAP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PRKCE	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SOCS5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KCNK3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ENC1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CAMTA1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CYCS	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CERS6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RCAN2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ARNT2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FADS6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RAB37	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LCLAT1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ARPP21	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LRRN3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SCAI	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FBXO45	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LIG4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
VWC2L	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MFSD4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GLMN	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM131A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NRIP3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ZNF25	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PCSK1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DPP10	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ZNF169	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PLEKHD1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TCP11L1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KCMF1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DIRAS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
WSB2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RIMKLA	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RPS6KA3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KCNA2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NAP1L5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SAMD12	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PGBD5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
C12orf68	C4A-negative-network-PEC_CN2_and_GTEX_CN2
AP3S1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
UBE2N	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TMEM151B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM220A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
C17orf96	C4A-negative-network-PEC_CN2_and_GTEX_CN2
EGR3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GRM8	C4A-negative-network-PEC_CN2_and_GTEX_CN2
AKAP5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
C3orf80	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TSPYL5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CHRM2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RNF41	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TDRKH	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GABRG3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CACNB4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SATB1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TTC3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RGS6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RGS7	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CAMK1D	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RABIF	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GDPGP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TANGO2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
OPCML	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ZDHHC23	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MAP7D2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RALYL	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RNLS	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DRD1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ARMCX2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
BRI3BP	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MANEAL	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SV2B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LMLN	C4A-negative-network-PEC_CN2_and_GTEX_CN2
C11orf87	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KCNQ5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CALHM1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DLEU7	C4A-negative-network-PEC_CN2_and_GTEX_CN2
AGBL4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ANKRD46	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CYP4X1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NKRF	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NAP1L2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RGS7BP	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TRABD2A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CYP4A11	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TSPYL4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DCC	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CHP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NCR3LG1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM92A1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FOCAD	C4A-negative-network-PEC_CN2_and_GTEX_CN2
VWC2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM78B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TRMT2B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PTPRT	C4A-negative-network-PEC_CN2_and_GTEX_CN2
C16orf93	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM217B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
IARS	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ESRRG	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ANAPC7	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SPTSSB	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SCN8A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SLC39A10	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LINC00087	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM163B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LRRC8B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ENTPD4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ADARB1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MYO5A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TAF13	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SGTB	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM49A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NKIRAS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DNM3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CHSY3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ZNF544	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RPS6KL1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PEG3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SDAD1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SH3BGRL2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ATL1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RYR2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
STK39	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM19A2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM179B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PPP1R14C	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CNOT7	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SCAMP5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
BHLHB9	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GPRASP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PJA2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SAMD5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ASAH2B	C4A-negative-network-PEC_CN2_and_GTEX_CN2
COL5A2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM155A	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GNL1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SLC35B4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-497E19.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
DOK6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SACM1L	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MLLT11	C4A-negative-network-PEC_CN2_and_GTEX_CN2
KRT222	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LBH	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PIGCP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FBXO16	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LYRM4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
VSTM5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PPME1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CPEB1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
EML6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ARHGEF28	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LINC00680	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PPP3R1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PLXNA4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MEG9	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SMIM13	C4A-negative-network-PEC_CN2_and_GTEX_CN2
BOLA3-AS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RFPL1S	C4A-negative-network-PEC_CN2_and_GTEX_CN2
BAIAP2-AS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FAM66C	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PARG	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SLC9A7P1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RNF144A-AS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-697E2.7	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP1-151F17.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
AC007246.3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
STXBP5-AS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SLC26A4-AS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-1275H24.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
EIF3EP1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ANKRD34C	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ZNF815P	C4A-negative-network-PEC_CN2_and_GTEX_CN2
NR2F1-AS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CDKN2AIPNL	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MRPS17	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PNMA2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
USP27X	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PVRL3-AS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LINC00996	C4A-negative-network-PEC_CN2_and_GTEX_CN2
PCDHAC2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
ETV5	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-13A1.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
FMN1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-586D19.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-521B24.3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
SMIM18	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-728G15.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-881M11.4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GATC	C4A-negative-network-PEC_CN2_and_GTEX_CN2
BCDIN3D-AS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TMEM179	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-293M10.6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-549B18.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-469M7.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CTD-2196E14.9	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-1299A16.3	C4A-negative-network-PEC_CN2_and_GTEX_CN2
GS1-358P8.4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-434B12.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
XKR7	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-423G4.7	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-15N24.4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LINC00672	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MAFG-AS1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP5-1052I5.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-95O2.1	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-727F15.12	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP4-769N13.6	C4A-negative-network-PEC_CN2_and_GTEX_CN2
LINC00936	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP11-379F4.7	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP1-151F17.2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
CTD-2044J15.2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
MDGA2	C4A-negative-network-PEC_CN2_and_GTEX_CN2
RP4-569M23.4	C4A-negative-network-PEC_CN2_and_GTEX_CN2
TSPAN6	C4A-positive-network-PEC_CN2_and_GTEX_CN2
FUCA2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
SEMA3F	C4A-positive-network-PEC_CN2_and_GTEX_CN2
LAP3	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CD99	C4A-positive-network-PEC_CN2_and_GTEX_CN2
TMEM176A	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CFLAR	C4A-positive-network-PEC_CN2_and_GTEX_CN2
SLC7A2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
AK2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CD38	C4A-positive-network-PEC_CN2_and_GTEX_CN2
PDK4	C4A-positive-network-PEC_CN2_and_GTEX_CN2
ALDH3B1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
SCIN	C4A-positive-network-PEC_CN2_and_GTEX_CN2
ARSD	C4A-positive-network-PEC_CN2_and_GTEX_CN2
PAX6	C4A-positive-network-PEC_CN2_and_GTEX_CN2
RHBDF1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
TEAD3	C4A-positive-network-PEC_CN2_and_GTEX_CN2
SYPL1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
AASS	C4A-positive-network-PEC_CN2_and_GTEX_CN2
MGST1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CD9	C4A-positive-network-PEC_CN2_and_GTEX_CN2
HFE	C4A-positive-network-PEC_CN2_and_GTEX_CN2
FYN	C4A-positive-network-PEC_CN2_and_GTEX_CN2
KAL1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
PTBP1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
PLAUR	C4A-positive-network-PEC_CN2_and_GTEX_CN2
PRICKLE3	C4A-positive-network-PEC_CN2_and_GTEX_CN2
ELOVL5	C4A-positive-network-PEC_CN2_and_GTEX_CN2
MVP	C4A-positive-network-PEC_CN2_and_GTEX_CN2
PGM3	C4A-positive-network-PEC_CN2_and_GTEX_CN2
GPRC5A	C4A-positive-network-PEC_CN2_and_GTEX_CN2
WAS	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CHDH	C4A-positive-network-PEC_CN2_and_GTEX_CN2
SLC11A1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
WWTR1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
ATP1A2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
HGF	C4A-positive-network-PEC_CN2_and_GTEX_CN2
PLEKHB1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
SERPINB1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
DERA	C4A-positive-network-PEC_CN2_and_GTEX_CN2
HSD17B6	C4A-positive-network-PEC_CN2_and_GTEX_CN2
TYMP	C4A-positive-network-PEC_CN2_and_GTEX_CN2
VIM	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CD44	C4A-positive-network-PEC_CN2_and_GTEX_CN2
TNFRSF1B	C4A-positive-network-PEC_CN2_and_GTEX_CN2
IKZF2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
ARHGAP31	C4A-positive-network-PEC_CN2_and_GTEX_CN2
UHRF1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CTNS	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CAPG	C4A-positive-network-PEC_CN2_and_GTEX_CN2
GPM6B	C4A-positive-network-PEC_CN2_and_GTEX_CN2
PREX2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CTPS2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CP	C4A-positive-network-PEC_CN2_and_GTEX_CN2
ANO2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
H6PD	C4A-positive-network-PEC_CN2_and_GTEX_CN2
VAMP3	C4A-positive-network-PEC_CN2_and_GTEX_CN2
LTBP1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CYBA	C4A-positive-network-PEC_CN2_and_GTEX_CN2
ENTPD2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
TAB2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
IL17RB	C4A-positive-network-PEC_CN2_and_GTEX_CN2
TRAF3IP2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
SEC61A1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
YBX3	C4A-positive-network-PEC_CN2_and_GTEX_CN2
ACAA1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
HDAC7	C4A-positive-network-PEC_CN2_and_GTEX_CN2
POLD1	C4A-positive-network-PEC_CN2_and_GTEX_CN2
RFXANK	C4A-positive-network-PEC_CN2_and_GTEX_CN2
EYA2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CNN2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
CHI3L2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
SBNO2	C4A-positive-network-PEC_CN2_and_GTEX_CN2
HMG20B	C4A-positive-network-PEC_CN2_and_GTEX_CN2
